country_iso3,country_name,utility_id,utility_name,year,indicator_id,indicator_name,category,subcategory,value,unit,direction,indicator_description,currency,value_usd,fx_rate_local_per_usd,source_id,source_institution,source_database,source_url,source_update_frequency,verification_level
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_ENERGY_COSTS,Electricity / energy costs,financial,costs,28656460.0,PHP,neutral,"Total electricity, power and fuel cost (absolute), typically from MOOE detail / notes to financial statements",PHP,526021.01,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_ENERGY_COST_SHARE,Energy cost share in operating expenditure,financial,costs,21.58,%,neutral,Energy costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_EQUITY,Total equity,financial,balance_sheet,138813295.06,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,2548071.52,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,2072541.23,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,38043.79,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,40376480.31,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,741154.94,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_MOOE,Maintenance and other operating expenses,financial,costs,60893923.79,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,1117775.3,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_NET_INCOME,Net income (loss),financial,performance,5377099.87,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,98702.61,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_NONOP_INCOME,Non-operating income,financial,performance,599931.21,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,11012.4,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,132795758.16,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,2437612.98,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_REVENUE,Total operating revenue,financial,performance,138172858.03,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,2536315.59,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,53334694.71,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,979017.3,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_STAFF_COST_SHARE,Staff cost share in operating expenditure,financial,costs,40.16,%,neutral,Staff costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,217218800.97,PHP,neutral,Total assets from the Statement of Financial Position,PHP,3987291.28,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,78405505.91,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,1439219.76,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,24426.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,OPS_NRW_PCT,Non-revenue water (volume),operational,losses,19.11,%,lower_is_better,(Produced volume - Billed volume) / Produced volume * 100,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2022,OPS_POPULATION_SERVED,Population served,operational,coverage,122130.0,people,neutral,Total population served by the water district,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_CAPEX,Capital expenditure,financial,investment,12074784.95,PHP,neutral,Capital outlay / capital expenditure for the year,PHP,217053.86,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,108.52,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_DEPRECIATION,Depreciation and non-cash expenses,financial,costs,17751438.65,PHP,neutral,Depreciation and other non-cash expenses from the income statement,PHP,319096.22,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_ENERGY_COSTS,Electricity / energy costs,financial,costs,26253087.0,PHP,neutral,"Total electricity, power and fuel cost (absolute), typically from MOOE detail / notes to financial statements",PHP,471920.11,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_ENERGY_COST_SHARE,Energy cost share in operating expenditure,financial,costs,18.38,%,neutral,Energy costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_EQUITY,Total equity,financial,balance_sheet,148794983.08,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,2674708.11,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,2105247.52,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,37843.5,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,32621068.29,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,586389.64,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_MOOE,Maintenance and other operating expenses,financial,costs,65101864.22,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,1170257.76,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_NET_INCOME,Net income (loss),financial,performance,12162763.19,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,218635.34,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_NONOP_INCOME,Non-operating income,financial,performance,0.0,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,0.0,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,142799011.29,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,2566925.75,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_REVENUE,Total operating revenue,financial,performance,154961774.48,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,2785561.09,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,57840460.9,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,1039728.27,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_STAFF_COST_SHARE,Staff cost share in operating expenditure,financial,costs,40.5,%,neutral,Staff costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,213413238.73,PHP,neutral,Total assets from the Statement of Financial Position,PHP,3836272.63,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,64618255.65,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,1161564.52,55.630363,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,25869.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,OPS_NRW_PCT,Non-revenue water (volume),operational,losses,17.97,%,lower_is_better,(Produced volume - Billed volume) / Produced volume * 100,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,OPS_POPULATION_SERVED,Population served,operational,coverage,129345.0,people,neutral,Total population served by the water district,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2023,OPS_WATER_PRODUCED,Water production volume,operational,production,7304415.0,m3,neutral,Total volume of water produced / sourced in the year,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_CAPEX,Capital expenditure,financial,investment,12530934.35,PHP,neutral,Capital outlay / capital expenditure for the year,PHP,218725.63,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,106.91,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_DEPRECIATION,Depreciation and non-cash expenses,financial,costs,19212709.19,PHP,neutral,Depreciation and other non-cash expenses from the income statement,PHP,335355.03,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_ENERGY_COSTS,Electricity / energy costs,financial,costs,27955330.0,PHP,neutral,"Total electricity, power and fuel cost (absolute), typically from MOOE detail / notes to financial statements",PHP,487956.19,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_ENERGY_COST_SHARE,Energy cost share in operating expenditure,financial,costs,18.89,%,neutral,Energy costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_EQUITY,Total equity,financial,balance_sheet,159842563.99,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,2790028.57,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,2578630.11,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,45009.61,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,15890532.25,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,277366.92,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_MOOE,Maintenance and other operating expenses,financial,costs,65996529.66,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,1151959.77,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_NET_INCOME,Net income (loss),financial,performance,10220188.47,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,178391.89,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_NONOP_INCOME,Non-operating income,financial,performance,0.0,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,0.0,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,147966924.31,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,2582741.01,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_REVENUE,Total operating revenue,financial,performance,158187112.78,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,2761132.91,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,60179055.35,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,1050416.61,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_STAFF_COST_SHARE,Staff cost share in operating expenditure,financial,costs,40.67,%,neutral,Staff costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,215415585.73,PHP,neutral,Total assets from the Statement of Financial Position,PHP,3760047.53,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,55573021.74,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,970018.96,57.290655,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,27023.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,OPS_NRW_PCT,Non-revenue water (volume),operational,losses,15.37,%,lower_is_better,(Produced volume - Billed volume) / Produced volume * 100,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,OPS_POPULATION_SERVED,Population served,operational,coverage,135115.0,people,neutral,Total population served by the water district,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CARCWD,Carcar Water District,2024,OPS_WATER_PRODUCED,Water production volume,operational,production,7499497.0,m3,neutral,Total volume of water produced / sourced in the year,,,,PHL_LWUA_ASR,LWUA / water districts,WD annual/sector report filings (supplementary),https://www.gov.ph/,irregular,3_verified
PHL,Philippines,PHL_LWUA_CCWD,Cauayan City Water District,2022,FIN_EQUITY,Total equity,financial,balance_sheet,187026385.0,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,3433076.1,54.477786,PHL_LWUA_AR,LWUA / water districts,Annual LWUA reports filed on WD .gov.ph websites,https://www.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CCWD,Cauayan City Water District,2022,FIN_NET_INCOME,Net income (loss),financial,performance,1827408.0,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,33544.09,54.477786,PHL_LWUA_AR,LWUA / water districts,Annual LWUA reports filed on WD .gov.ph websites,https://www.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CCWD,Cauayan City Water District,2023,FIN_EQUITY,Total equity,financial,balance_sheet,185353080.0,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,3331868.97,55.630363,PHL_LWUA_AR,LWUA / water districts,Annual LWUA reports filed on WD .gov.ph websites,https://www.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CCWD,Cauayan City Water District,2023,FIN_NET_INCOME,Net income (loss),financial,performance,7553646.0,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,135782.79,55.630363,PHL_LWUA_AR,LWUA / water districts,Annual LWUA reports filed on WD .gov.ph websites,https://www.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_CCWD,Cauayan City Water District,2023,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,13386.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_AR,LWUA / water districts,Annual LWUA reports filed on WD .gov.ph websites,https://www.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2017,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,0.0,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,0.0,50.40372,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2017,FIN_NET_INCOME,Net income (loss),financial,performance,0.0,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,0.0,50.40372,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,68.5,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_DEPRECIATION,Depreciation and non-cash expenses,financial,costs,362226.86,PHP,neutral,Depreciation and other non-cash expenses from the income statement,PHP,6878.41,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_ENERGY_COSTS,Electricity / energy costs,financial,costs,0.0,PHP,neutral,"Total electricity, power and fuel cost (absolute), typically from MOOE detail / notes to financial statements",PHP,0.0,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_ENERGY_COST_SHARE,Energy cost share in operating expenditure,financial,costs,0.0,%,neutral,Energy costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_EQUITY,Total equity,financial,balance_sheet,737193.52,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,13998.74,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,1265.0,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,24.02,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,8390852.75,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,159335.83,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_MOOE,Maintenance and other operating expenses,financial,costs,0.0,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,0.0,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_NET_INCOME,Net income (loss),financial,performance,-1063597.86,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,-20196.9,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_NONOP_INCOME,Non-operating income,financial,performance,0.0,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,0.0,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,3376473.01,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,64116.62,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_REVENUE,Total operating revenue,financial,performance,2312875.15,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,43919.72,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DASOL,Dasol Water District,2018,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,1878548.96,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,35672.2,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
